DEBUG 2025-01-25 11:28:56,392 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\template\defaultfilters.py first seen with mtime 1709115477.1136441
DEBUG 2025-01-25 11:28:56,393 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\styles\fills.py first seen with mtime 1663528062.2709136
DEBUG 2025-01-25 11:28:56,394 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\worksheet\_read_only.py first seen with mtime 1663528062.3078277
DEBUG 2025-01-25 11:28:56,397 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\sessions\exceptions.py first seen with mtime 1709115475.1436431
DEBUG 2025-01-25 11:28:56,397 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\selectors.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,398 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\chardet\euckrprober.py first seen with mtime 1637001716.319061
DEBUG 2025-01-25 11:28:56,398 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1709115476.1726491
DEBUG 2025-01-25 11:28:56,398 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\core\multiarray.py first seen with mtime 1667224336.5504737
DEBUG 2025-01-25 11:28:56,399 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\template\library.py first seen with mtime 1709115477.1296432
DEBUG 2025-01-25 11:28:56,400 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1709115476.063645
DEBUG 2025-01-25 11:28:56,401 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\workbook\external_link\external.py first seen with mtime 1663528062.305818
DEBUG 2025-01-25 11:28:56,402 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\fft\_pocketfft_internal.cp310-win_amd64.pyd first seen with mtime 1667224337.1867707
DEBUG 2025-01-25 11:28:56,403 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\docutils\readers\__init__.py first seen with mtime 1637001714.7413094
DEBUG 2025-01-25 11:28:56,404 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\importlib\machinery.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,405 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\platform.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,405 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1709115477.590644
DEBUG 2025-01-25 11:28:56,406 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\descriptors\serialisable.py first seen with mtime 1663528062.2190537
DEBUG 2025-01-25 11:28:56,407 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\unittest\suite.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,407 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1709115476.4636452
DEBUG 2025-01-25 11:28:56,408 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\chart\plotarea.py first seen with mtime 1663528062.1652005
DEBUG 2025-01-25 11:28:56,408 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\urllib3\util\url.py first seen with mtime 1699698930.2471259
DEBUG 2025-01-25 11:28:56,409 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django_filters\utils.py first seen with mtime 1736069409.4718356
DEBUG 2025-01-25 11:28:56,409 autoreload File C:\TransLogix\Solution files\myproject\backend files\TransLogix_djangoProject\manage.py first seen with mtime 1736037415.562902
DEBUG 2025-01-25 11:28:56,409 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\rest_framework\filters.py first seen with mtime 1736040381.3328269
DEBUG 2025-01-25 11:28:56,410 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\asyncio\constants.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,413 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\admin\templatetags\log.py first seen with mtime 1709115472.8278518
DEBUG 2025-01-25 11:28:56,413 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\rest_framework_simplejwt\utils.py first seen with mtime 1736040602.1578736
DEBUG 2025-01-25 11:28:56,414 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\db\utils.py first seen with mtime 1709115476.4156442
DEBUG 2025-01-25 11:28:56,414 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\asyncio\base_events.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,415 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\markdown\blockprocessors.py first seen with mtime 1683063892.0456295
DEBUG 2025-01-25 11:28:56,415 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\_compression.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,416 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\rest_framework\compat.py first seen with mtime 1736040381.3259063
DEBUG 2025-01-25 11:28:56,417 autoreload File C:\TransLogix\Solution files\myproject\backend files\TransLogix_djangoProject\TransLogix_djangoProject\admin.py first seen with mtime 1736037415.503891
DEBUG 2025-01-25 11:28:56,418 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\core\umath.py first seen with mtime 1667224336.5704205
DEBUG 2025-01-25 11:28:56,418 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\rest_framework_simplejwt\models.py first seen with mtime 1736040602.1528716
DEBUG 2025-01-25 11:28:56,419 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\idna\core.py first seen with mtime 1699698930.575207
DEBUG 2025-01-25 11:28:56,420 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\importlib\_adapters.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,421 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\core\defchararray.py first seen with mtime 1667224336.53201
DEBUG 2025-01-25 11:28:56,421 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\markdown\core.py first seen with mtime 1683063892.046625
DEBUG 2025-01-25 11:28:56,422 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1709115477.4156446
DEBUG 2025-01-25 11:28:56,422 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\pytz\exceptions.py first seen with mtime 1635692605.884499
DEBUG 2025-01-25 11:28:56,423 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\zoneinfo\_tzpath.py first seen with mtime 1633367526.0
DEBUG 2025-01-25 11:28:56,424 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\_constants.py first seen with mtime 1663528062.129275
DEBUG 2025-01-25 11:28:56,424 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\views\decorators\http.py first seen with mtime 1709115477.5746465
DEBUG 2025-01-25 11:28:56,425 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django_filters\rest_framework\filters.py first seen with mtime 1736069409.5338228
DEBUG 2025-01-25 11:28:56,425 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1709115476.7686458
DEBUG 2025-01-25 11:28:56,425 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\asyncio\events.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,426 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\auth\tokens.py first seen with mtime 1709115473.100851
DEBUG 2025-01-25 11:28:56,429 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\rest_framework_simplejwt\exceptions.py first seen with mtime 1736040602.1518714
DEBUG 2025-01-25 11:28:56,430 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1709115476.185645
DEBUG 2025-01-25 11:28:56,430 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\ctypes\wintypes.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,430 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\rest_framework\utils\breadcrumbs.py first seen with mtime 1736040381.5618258
DEBUG 2025-01-25 11:28:56,431 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\db\models\enums.py first seen with mtime 1709115476.647645
DEBUG 2025-01-25 11:28:56,431 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\genericpath.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,431 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\utils\formulas.py first seen with mtime 1663528062.2878675
DEBUG 2025-01-25 11:28:56,432 autoreload File C:\TransLogix\Solution files\myproject\backend files\TransLogix_djangoProject\TransLogix_djangoProject\serializers.py first seen with mtime 1737059939.9530928
DEBUG 2025-01-25 11:28:56,432 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\utils\escape.py first seen with mtime 1663528062.2858727
DEBUG 2025-01-25 11:28:56,433 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\workbook\external_link\__init__.py first seen with mtime 1663528062.3048303
DEBUG 2025-01-25 11:28:56,435 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\views\debug.py first seen with mtime 1709115477.535643
DEBUG 2025-01-25 11:28:56,436 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\utils\http.py first seen with mtime 1709115477.4066463
DEBUG 2025-01-25 11:28:56,436 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\xml\dom\__init__.py first seen with mtime 1633367526.0
DEBUG 2025-01-25 11:28:56,437 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\core\numeric.py first seen with mtime 1667224336.5534651
DEBUG 2025-01-25 11:28:56,438 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1709115477.3516436
DEBUG 2025-01-25 11:28:56,438 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\getpass.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,439 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\docutils\utils\smartquotes.py first seen with mtime 1637001714.756931
DEBUG 2025-01-25 11:28:56,439 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\datetime.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,440 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1709115472.1128583
DEBUG 2025-01-25 11:28:56,440 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1709115476.1266441
DEBUG 2025-01-25 11:28:56,440 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1709115476.0036473
DEBUG 2025-01-25 11:28:56,441 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\certifi\__init__.py first seen with mtime 1699698930.9500916
DEBUG 2025-01-25 11:28:56,441 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\numbers.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,442 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1709115476.0006435
DEBUG 2025-01-25 11:28:56,445 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\chart\marker.py first seen with mtime 1663528062.1602128
DEBUG 2025-01-25 11:28:56,445 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\DLLs\_bz2.pyd first seen with mtime 1633367560.0
DEBUG 2025-01-25 11:28:56,446 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\docutils\utils\code_analyzer.py first seen with mtime 1637001714.756931
DEBUG 2025-01-25 11:28:56,446 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1709115471.5949385
DEBUG 2025-01-25 11:28:56,447 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1709115477.4306462
DEBUG 2025-01-25 11:28:56,447 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\admindocs\__init__.py first seen with mtime 1709115472.8338506
DEBUG 2025-01-25 11:28:56,447 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\requests\api.py first seen with mtime 1699698930.9970143
DEBUG 2025-01-25 11:28:56,448 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\lib\__init__.py first seen with mtime 1667224337.1937518
DEBUG 2025-01-25 11:28:56,448 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\import_export\templatetags\__init__.py first seen with mtime 1736069121.9223776
DEBUG 2025-01-25 11:28:56,448 autoreload File C:\TransLogix\Solution files\myproject\backend files\TransLogix_djangoProject\TransLogix_djangoProject\models.py first seen with mtime 1737729434.7700315
DEBUG 2025-01-25 11:28:56,449 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\zoneinfo\__init__.py first seen with mtime 1633367526.0
DEBUG 2025-01-25 11:28:56,451 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\core\_machar.py first seen with mtime 1667224336.466186
DEBUG 2025-01-25 11:28:56,452 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\import_export\options.py first seen with mtime 1736069121.853377
DEBUG 2025-01-25 11:28:56,452 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1709115470.8969715
DEBUG 2025-01-25 11:28:56,453 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\core\fromnumeric.py first seen with mtime 1667224336.540508
DEBUG 2025-01-25 11:28:56,454 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1709115473.579672
DEBUG 2025-01-25 11:28:56,454 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\types.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,455 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\contextvars.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,456 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\environ\__init__.py first seen with mtime 1736039279.301852
DEBUG 2025-01-25 11:28:56,456 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\weakref.py first seen with mtime 1633367526.0
DEBUG 2025-01-25 11:28:56,457 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\worksheet\worksheet.py first seen with mtime 1663528062.3367348
DEBUG 2025-01-25 11:28:56,457 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\importlib\readers.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,457 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\core\exceptions.py first seen with mtime 1709115476.044644
DEBUG 2025-01-25 11:28:56,461 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\workbook\smart_tags.py first seen with mtime 1663528062.3008323
DEBUG 2025-01-25 11:28:56,461 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\template\context.py first seen with mtime 1709115477.1046436
DEBUG 2025-01-25 11:28:56,462 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\db\__init__.py first seen with mtime 1709115476.4136431
DEBUG 2025-01-25 11:28:56,462 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1709115477.1756449
DEBUG 2025-01-25 11:28:56,462 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\chart\line_chart.py first seen with mtime 1663528062.1592298
DEBUG 2025-01-25 11:28:56,463 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\worksheet\copier.py first seen with mtime 1663528062.3147943
DEBUG 2025-01-25 11:28:56,463 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\importlib\metadata\_collections.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,464 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\sqlparse\engine\statement_splitter.py first seen with mtime 1709115470.892955
DEBUG 2025-01-25 11:28:56,464 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\messages\storage\__init__.py first seen with mtime 1709115474.699646
DEBUG 2025-01-25 11:28:56,464 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\copyreg.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,465 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\utils\decorators.py first seen with mtime 1709115477.363645
DEBUG 2025-01-25 11:28:56,465 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\docutils\utils\urischemes.py first seen with mtime 1637001714.756931
DEBUG 2025-01-25 11:28:56,465 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\bz2.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,467 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\yaml\scanner.py first seen with mtime 1669285206.3338988
DEBUG 2025-01-25 11:28:56,469 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\rest_framework\authentication.py first seen with mtime 1736040381.3198538
DEBUG 2025-01-25 11:28:56,469 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1709115476.7746425
DEBUG 2025-01-25 11:28:56,470 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\email\parser.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,470 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\email\charset.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,471 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\urllib\response.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,472 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\json\decoder.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,472 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\jinja2\compiler.py first seen with mtime 1635689254.2471325
DEBUG 2025-01-25 11:28:56,472 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\test\html.py first seen with mtime 1709115477.2646434
DEBUG 2025-01-25 11:28:56,473 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\lib\mixins.py first seen with mtime 1667224337.2146964
DEBUG 2025-01-25 11:28:56,473 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\posixpath.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,474 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\core\validators.py first seen with mtime 1709115476.0526435
DEBUG 2025-01-25 11:28:56,477 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\polynomial\_polybase.py first seen with mtime 1667224337.337368
DEBUG 2025-01-25 11:28:56,478 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\cffi\error.py first seen with mtime 1636812451.224306
DEBUG 2025-01-25 11:28:56,478 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\jinja2\async_utils.py first seen with mtime 1635689254.2471325
DEBUG 2025-01-25 11:28:56,479 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\rest_framework\negotiation.py first seen with mtime 1736040381.3368437
DEBUG 2025-01-25 11:28:56,479 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\jinja2\defaults.py first seen with mtime 1635689254.2627661
DEBUG 2025-01-25 11:28:56,480 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\importlib\util.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,480 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\__config__.py first seen with mtime 1667224336.036224
DEBUG 2025-01-25 11:28:56,481 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\cell\text.py first seen with mtime 1663528062.1352634
DEBUG 2025-01-25 11:28:56,481 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\chart\legend.py first seen with mtime 1663528062.1572216
DEBUG 2025-01-25 11:28:56,482 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\chardet\charsetgroupprober.py first seen with mtime 1637001716.3035119
DEBUG 2025-01-25 11:28:56,482 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\utils\cell.py first seen with mtime 1663528062.2828822
DEBUG 2025-01-25 11:28:56,484 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\DLLs\_ssl.pyd first seen with mtime 1633367562.0
DEBUG 2025-01-25 11:28:56,485 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\chardet\big5freq.py first seen with mtime 1637001716.3035119
DEBUG 2025-01-25 11:28:56,486 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\lib\twodim_base.py first seen with mtime 1667224337.2366393
DEBUG 2025-01-25 11:28:56,486 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\cffi\__init__.py first seen with mtime 1636812451.2087538
DEBUG 2025-01-25 11:28:56,487 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\import_export\formats\__init__.py first seen with mtime 1736069121.8603773
DEBUG 2025-01-25 11:28:56,487 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\email\headerregistry.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,488 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1709115470.8756118
DEBUG 2025-01-25 11:28:56,488 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\xml\etree\ElementTree.py first seen with mtime 1633367526.0
DEBUG 2025-01-25 11:28:56,489 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\core\signals.py first seen with mtime 1709115476.0476458
DEBUG 2025-01-25 11:28:56,489 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\yaml\tokens.py first seen with mtime 1669285206.3358934
DEBUG 2025-01-25 11:28:56,490 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1709115477.3116436
DEBUG 2025-01-25 11:28:56,493 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\chartsheet\relation.py first seen with mtime 1663528062.1971133
DEBUG 2025-01-25 11:28:56,494 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\traceback.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,494 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\urllib3\util\timeout.py first seen with mtime 1699698930.2471259
DEBUG 2025-01-25 11:28:56,494 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\rest_framework\utils\html.py first seen with mtime 1736040381.5648272
DEBUG 2025-01-25 11:28:56,495 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\utils\version.py first seen with mtime 1709115477.4956434
DEBUG 2025-01-25 11:28:56,495 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\chart\pie_chart.py first seen with mtime 1663528062.1632066
DEBUG 2025-01-25 11:28:56,496 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\openpyxl\worksheet\scenario.py first seen with mtime 1663528062.3327463
DEBUG 2025-01-25 11:28:56,496 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\contrib\auth\models.py first seen with mtime 1709115473.09785
DEBUG 2025-01-25 11:28:56,496 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1709115476.1166432
DEBUG 2025-01-25 11:28:56,497 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\core\memmap.py first seen with mtime 1667224336.5484786
DEBUG 2025-01-25 11:28:56,498 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\test\client.py first seen with mtime 1709115477.2606437
DEBUG 2025-01-25 11:28:56,500 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\ctypes\_endian.py first seen with mtime 1633367524.0
DEBUG 2025-01-25 11:28:56,502 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\django\forms\formsets.py first seen with mtime 1709115476.7916775
DEBUG 2025-01-25 11:28:56,503 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python310\Lib\site-packages\numpy\polynomial\polynomial.py first seen with mtime 1667224337.350334
